Category,Specialty,Difficulty,Question,Model_Answer,Candidate_Answer,Score
Medical,Nurse,hard,,"I check for responsiveness, call for help, and start life-saving interventions.","I check the response capacity, I ask for help and start interventions to save lives.",1.1147224
Medical,Nurse,hard,,"I check for responsiveness, call for help, and start life-saving interventions.","I check for responsiveness, call for help, and start life-saving interventions.",1.0100001
Medical,Nurse,hard,,"I check for responsiveness, call for help, and start life-saving interventions.","I check responsiveness, call for help and start lifesaving interventions in a shorter and nonprofessional manner .",1.4126459
Medical,Nurse,hard,,"I check for responsiveness, call for help, and start life-saving interventions.","I check the responsiveness, I ask for help and I start vital interventions.",1.0105057
Medical,Nurse,hard,,"I check for responsiveness, call for help, and start life-saving interventions.","responsiveness, interventions. check for call and I honestly don't know.",0.65380096
Medical,Nurse,hard,,"I check for responsiveness, call for help, and start life-saving interventions.","Iodine break for responsiveness, call for service, and begin life - economy interventions.",0.56424433
Medical,Nurse,hard,,"I’d report it immediately, monitor the patient, and follow safety protocols.","Immediately report that, monitor the patient, and follow safety protocols",0.77404207
Medical,Nurse,hard,,"I’d report it immediately, monitor the patient, and follow safety protocols.","I would notify him immediately, would monitor the patient and follow the security protocols.",1.1100138
Medical,Nurse,hard,,"I’d report it immediately, monitor the patient, and follow safety protocols.","I would inform it immediately, monitor the patient and follow the security protocols.",1.1047149
Medical,Nurse,hard,,"I’d report it immediately, monitor the patient, and follow safety protocols.","I’d report it immediately, monitor the patient, and follow safety protocols.",0.99999994
Medical,Nurse,hard,,"I’d report it immediately, monitor the patient, and follow safety protocols.","follow report monitor patient, I’d protocols. and and I honestly don't know.",0.79750746
Medical,Nurse,hard,,"I’d report it immediately, monitor the patient, and follow safety protocols.","I ’ d written report information technology immediately, monitor the affected role, and observe safety protocol.",0.9356903
Medical,Nurse,hard,,"I check for simple issues, troubleshoot, and replace if needed.","issues, replace troubleshoot, if and I honestly don't know.",0.6910138
Medical,Nurse,hard,,"I check for simple issues, troubleshoot, and replace if needed.","Iodin find out for simple issues, troubleshoot, and supersede if needed.",0.40275553
Medical,Nurse,hard,,"I check for simple issues, troubleshoot, and replace if needed.","I review simple problems, problem solving and replacement if necessary.",0.36801207
Medical,Nurse,hard,,"I check for simple issues, troubleshoot, and replace if needed.","I check for simple issues, troubleshoot and replace if needed .",1.0934068
Medical,Nurse,hard,,"I check for simple issues, troubleshoot, and replace if needed.","I check for simple issues, troubleshoot, and replace if needed.",1.0
Medical,Nurse,hard,,"I check for simple issues, troubleshoot, and replace if needed.","I check the simple problems, help out and replace if necessary.",0.7828874
Medical,Nurse,hard,,"I reassess, monitor closely, and notify the provider.","I reassess, monitor closely, and notify the provider.",0.99999994
Medical,Nurse,hard,,"I reassess, monitor closely, and notify the provider.",and monitor the and I honestly don't know.,0.5166819
Medical,Nurse,hard,,"I reassess, monitor closely, and notify the provider.","I re -evaluate, watches closely and I notify the supplier.",0.707867
Medical,Nurse,hard,,"I reassess, monitor closely, and notify the provider.","I reassess, monitoring closely and notified to the supplier.",0.8078666
Medical,Nurse,hard,,"I reassess, monitor closely, and notify the provider.","Single reevaluate, monitor close, and notify the supplier.",0.6351086
Medical,Nurse,hard,,"I reassess, monitor closely, and notify the provider.","I reassess, closely monitor and inform the provider in a shorter and non-professional way .",1.6110369
Medical,Nurse,hard,,"I monitor vitals, keep them warm, provide IV fluids if ordered, and call for help.","I should only return to the answer in a shorter and non-professional way , keep them warm , provide IV fluids if ordered , and call for help.",1.2151308
Medical,Nurse,hard,,"I monitor vitals, keep them warm, provide IV fluids if ordered, and call for help.","Monitoring the vital ones, I keep them hot, I provide intravenous fluids if requested and ask for help.",1.0555198
Medical,Nurse,hard,,"I monitor vitals, keep them warm, provide IV fluids if ordered, and call for help.","I monitor vitals, keep them warm, provide IV fluids if ordered, and call for help.",1.0200002
Medical,Nurse,hard,,"I monitor vitals, keep them warm, provide IV fluids if ordered, and call for help.","I supervise vitals, keep them lovesome, supply tetrad fluids if ordered, and call for help.",0.78672385
Medical,Nurse,hard,,"I monitor vitals, keep them warm, provide IV fluids if ordered, and call for help.","I monitor the vital, I keep them warm, I provide IV liquids if they are ordered and call for help.",1.2390618
Medical,Nurse,hard,,"I monitor vitals, keep them warm, provide IV fluids if ordered, and call for help.","fluids keep them ordered, monitor help. for and I honestly don't know.",0.40049472
Medical,Nurse,hard,,"I ensure their safety, protect their airway, and call for medical help.","I ensure their safety, protect their airway, and call for medical help.",1.0300002
Medical,Nurse,hard,,"I ensure their safety, protect their airway, and call for medical help.","medical help. their safety, for protect and I honestly don't know.",0.6385265
Medical,Nurse,hard,,"I ensure their safety, protect their airway, and call for medical help.","I assure my safety, protect your airways and ask for medical help.",0.69440895
Medical,Nurse,hard,,"I ensure their safety, protect their airway, and call for medical help.","Unity ensure their safety, protect their airway, and cry for aesculapian aid.",0.6223893
Medical,Nurse,hard,,"I ensure their safety, protect their airway, and call for medical help.","I assure myself their safety, I protect their respiratory tract and ask for medical help.",1.087316
Medical,Nurse,hard,,"I ensure their safety, protect their airway, and call for medical help.","In a shorter and non-professional manner , I only make a return to the answer .",0.19335167
Medical,Nurse,hard,,I ensure they receive necessary treatment and refer them to resources.,I ensure they receive necessary treatment and refer them to resources.,1.0
Medical,Nurse,hard,,I ensure they receive necessary treatment and refer them to resources.,I make sure they receive the necessary treatment and refer them to resources.,1.121745
Medical,Nurse,hard,,I ensure they receive necessary treatment and refer them to resources.,I ensure they receive the necessary treatment and refer them to resources in a shorter and non-professional manner .,1.6028918
